id,dress_id,barcode,size_discount_percentage,size_discount_active,status,sold_at,returned_at,created_at,updated_at
598,299,2500598,8.00,0,available,,,"2025-07-13 21:37:09","2025-07-13 21:37:09"
599,300,2500599,6.00,0,available,,,"2025-07-13 21:37:09","2025-07-13 21:37:09"
600,300,2500600,14.00,0,available,,,"2025-07-13 21:37:09","2025-07-13 21:37:09"
601,301,2500601,13.00,1,available,,,"2025-07-13 21:37:09","2025-07-13 21:37:09"
602,301,2500602,15.00,0,available,,,"2025-07-13 21:37:09","2025-07-13 21:37:09"
603,302,2500603,11.00,0,available,,,"2025-07-13 21:37:09","2025-07-13 21:37:09"
604,302,2500604,12.00,0,available,,,"2025-07-13 21:37:09","2025-07-13 21:37:09"
605,303,2500605,9.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
606,303,2500606,10.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
607,304,2500607,1.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
608,304,2500608,14.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
609,305,2500609,2.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
610,305,2500610,8.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
611,306,2500611,0.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
612,306,2500612,14.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
613,307,2500613,11.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
614,307,2500614,4.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
615,308,2500615,2.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
616,308,2500616,1.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
617,309,2500617,1.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
618,309,2500618,1.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
619,310,2500619,15.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
620,310,2500620,4.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
621,311,2500621,13.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
622,311,2500622,15.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
623,312,2500623,7.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
624,312,2500624,5.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
625,313,2500625,13.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
626,313,2500626,2.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
627,314,2500627,10.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
628,314,2500628,10.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
629,315,2500629,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
630,315,2500630,6.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
631,316,2500631,0.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
632,316,2500632,7.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
633,317,2500633,11.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
634,317,2500634,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
635,318,2500635,8.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
636,318,2500636,0.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
637,319,2500637,0.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
638,319,2500638,1.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
639,320,2500639,3.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
640,320,2500640,0.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
641,321,2500641,6.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
642,321,2500642,9.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
643,322,2500643,9.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
644,322,2500644,15.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
645,323,2500645,10.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
646,323,2500646,13.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
647,324,2500647,4.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
648,324,2500648,8.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
649,325,2500649,10.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
650,325,2500650,5.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
651,326,2500651,11.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
652,326,2500652,14.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
653,327,2500653,15.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
654,327,2500654,10.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
655,328,2500655,4.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
656,328,2500656,3.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
657,329,2500657,15.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
658,329,2500658,8.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
659,330,2500659,0.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
660,330,2500660,13.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
661,331,2500661,13.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
662,331,2500662,2.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
663,332,2500663,9.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
664,332,2500664,11.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
665,333,2500665,2.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
666,333,2500666,14.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
667,334,2500667,11.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
668,334,2500668,11.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
669,335,2500669,14.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
670,335,2500670,13.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
671,336,2500671,11.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
672,336,2500672,1.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
673,337,2500673,3.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
674,337,2500674,15.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
675,338,2500675,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
676,338,2500676,8.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
677,339,2500677,9.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
678,339,2500678,5.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
679,340,2500679,5.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
680,340,2500680,5.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
681,341,2500681,5.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
682,341,2500682,0.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
683,342,2500683,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
684,342,2500684,4.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
685,343,2500685,1.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
686,343,2500686,6.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
687,344,2500687,4.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
688,344,2500688,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
689,345,2500689,0.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
690,345,2500690,6.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
691,346,2500691,15.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
692,346,2500692,1.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
693,347,2500693,12.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
694,347,2500694,3.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
695,348,2500695,4.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
696,348,2500696,5.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
697,349,2500697,14.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
698,349,2500698,3.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
699,350,2500699,1.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
700,350,2500700,8.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
701,351,2500701,8.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
702,351,2500702,0.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
703,352,2500703,11.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
704,352,2500704,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
705,353,2500705,2.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
706,353,2500706,10.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
707,354,2500707,11.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
708,354,2500708,0.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
709,355,2500709,5.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
710,355,2500710,12.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
711,356,2500711,5.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
712,356,2500712,4.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
713,357,2500713,2.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
714,357,2500714,8.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
715,358,2500715,5.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
716,358,2500716,7.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
717,359,2500717,15.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
718,359,2500718,15.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
719,360,2500719,7.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
720,360,2500720,4.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
721,361,2500721,9.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
722,361,2500722,12.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
723,362,2500723,2.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
724,362,2500724,3.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
725,363,2500725,5.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
726,363,2500726,1.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
727,364,2500727,12.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
728,364,2500728,2.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
729,365,2500729,5.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
730,365,2500730,0.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
731,366,2500731,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
732,366,2500732,2.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
733,367,2500733,8.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
734,367,2500734,8.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
735,368,2500735,13.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
736,368,2500736,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
737,369,2500737,1.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
738,369,2500738,10.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
739,370,2500739,15.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
740,370,2500740,11.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
741,371,2500741,1.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
742,371,2500742,15.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
743,372,2500743,4.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
744,372,2500744,8.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
745,373,2500745,3.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
746,373,2500746,4.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
747,374,2500747,2.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
748,374,2500748,14.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
749,375,2500749,14.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
750,375,2500750,5.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
751,376,2500751,10.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
752,376,2500752,8.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
753,377,2500753,15.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
754,377,2500754,7.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
755,378,2500755,13.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
756,378,2500756,0.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
757,379,2500757,1.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
758,379,2500758,8.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
759,380,2500759,13.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
760,380,2500760,8.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
761,381,2500761,6.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
762,381,2500762,9.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
763,382,2500763,12.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
764,382,2500764,2.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
765,383,2500765,12.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
766,383,2500766,6.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
767,384,2500767,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
768,384,2500768,8.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
769,385,2500769,3.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
770,385,2500770,15.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
771,386,2500771,0.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
772,386,2500772,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
773,387,2500773,3.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
774,387,2500774,15.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
775,388,2500775,8.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
776,388,2500776,8.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
777,389,2500777,6.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
778,389,2500778,3.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
779,390,2500779,8.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
780,390,2500780,9.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
781,391,2500781,13.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
782,391,2500782,2.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
783,392,2500783,1.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
784,392,2500784,10.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
785,393,2500785,6.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
786,393,2500786,9.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
787,394,2500787,13.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
788,394,2500788,12.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
789,395,2500789,6.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
790,395,2500790,6.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
791,396,2500791,5.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
792,396,2500792,12.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
793,397,2500793,14.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
794,397,2500794,5.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
795,398,2500795,15.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
796,398,2500796,3.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
797,399,2500797,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
798,399,2500798,1.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
799,400,2500799,12.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
800,400,2500800,3.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
801,401,2500801,5.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
802,401,2500802,2.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
803,402,2500803,4.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
804,402,2500804,3.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
805,403,2500805,6.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
806,403,2500806,1.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
807,404,2500807,15.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
808,404,2500808,3.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
809,405,2500809,11.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
810,405,2500810,9.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
811,406,2500811,1.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
812,406,2500812,13.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
813,407,2500813,15.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
814,407,2500814,6.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
815,408,2500815,4.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
816,408,2500816,7.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
817,409,2500817,13.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
818,409,2500818,15.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
819,410,2500819,8.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
820,410,2500820,15.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
821,411,2500821,8.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
822,411,2500822,15.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
823,412,2500823,12.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
824,412,2500824,6.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
825,413,2500825,8.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
826,413,2500826,12.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
827,414,2500827,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
828,414,2500828,9.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
829,415,2500829,4.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
830,415,2500830,14.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
831,416,2500831,0.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
832,416,2500832,2.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
833,417,2500833,15.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
834,417,2500834,7.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
835,418,2500835,3.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
836,418,2500836,10.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
837,419,2500837,14.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
838,419,2500838,15.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
839,420,2500839,10.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
840,420,2500840,0.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
841,421,2500841,10.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
842,421,2500842,15.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
843,422,2500843,10.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
844,422,2500844,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
845,423,2500845,1.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
846,423,2500846,14.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
847,424,2500847,9.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
848,424,2500848,12.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
849,425,2500849,7.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
850,425,2500850,7.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
851,426,2500851,13.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
852,426,2500852,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
853,427,2500853,13.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
854,427,2500854,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
855,428,2500855,7.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
856,428,2500856,12.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
857,429,2500857,8.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
858,429,2500858,6.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
859,430,2500859,14.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
860,430,2500860,14.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
861,431,2500861,13.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
862,431,2500862,6.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
863,432,2500863,7.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
864,432,2500864,5.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
865,433,2500865,9.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
866,433,2500866,10.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
867,434,2500867,1.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
868,434,2500868,1.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
869,435,2500869,8.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
870,435,2500870,11.00,1,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
871,436,2500871,7.00,0,available,,,"2025-07-13 21:37:10","2025-07-13 21:37:10"
872,436,2500872,14.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
873,437,2500873,14.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
874,437,2500874,12.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
875,438,2500875,9.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
876,438,2500876,5.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
877,439,2500877,10.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
878,439,2500878,14.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
879,440,2500879,14.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
880,440,2500880,6.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
881,441,2500881,2.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
882,441,2500882,8.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
883,442,2500883,1.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
884,442,2500884,15.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
885,443,2500885,3.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
886,443,2500886,6.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
887,444,2500887,6.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
888,444,2500888,8.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
889,445,2500889,15.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
890,445,2500890,13.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
891,446,2500891,4.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
892,446,2500892,6.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
893,447,2500893,7.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
894,447,2500894,10.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
895,448,2500895,7.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
896,448,2500896,9.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
897,449,2500897,1.00,1,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
898,449,2500898,2.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
899,450,2500899,12.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
900,450,2500900,6.00,0,available,,,"2025-07-13 21:37:11","2025-07-13 21:37:11"
