id,collection_id,name,sku,description,size,hs_code,cost_price,sale_price,discount_percentage,discount_active,tax_percentage,status,created_at,updated_at
275,3,"Safiyyah S",cc008s,"Casual Comfort collection - Safiyyah design in S size",S,6204.59.00,3841.00,4515.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
276,3,"Safiyyah M",cc008m,"Casual Comfort collection - Safiyyah design in M size",M,6204.64.00,3187.00,4526.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
277,3,"Safiyyah L",cc008l,"Casual Comfort collection - Safiyyah design in L size",L,6204.32.00,3118.00,5142.00,15.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
278,3,"Safiyyah XL",cc008xl,"Casual Comfort collection - Safiyyah design in XL size",XL,6204.69.00,3619.00,4201.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
279,3,"Safiyyah XXL",cc008xxl,"Casual Comfort collection - Safiyyah design in XXL size",XXL,6204.42.00,3132.00,4231.00,7.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
280,3,"Safiyyah unstitched",cc008unstitched,"Casual Comfort collection - Safiyyah design in unstitched size",unstitched,6204.59.00,3528.00,5633.00,16.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
281,3,"Hafsa XS",cc009xs,"Casual Comfort collection - Hafsa design in XS size",XS,6204.63.00,3930.00,5374.00,13.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
282,3,"Hafsa S",cc009s,"Casual Comfort collection - Hafsa design in S size",S,6204.32.00,3976.00,5780.00,1.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
283,3,"Hafsa M",cc009m,"Casual Comfort collection - Hafsa design in M size",M,6204.42.00,2751.00,5488.00,5.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
284,3,"Hafsa L",cc009l,"Casual Comfort collection - Hafsa design in L size",L,6204.62.00,3163.00,4027.00,12.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
285,3,"Hafsa XL",cc009xl,"Casual Comfort collection - Hafsa design in XL size",XL,6204.49.00,3492.00,4727.00,16.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
286,3,"Hafsa XXL",cc009xxl,"Casual Comfort collection - Hafsa design in XXL size",XXL,6204.49.00,2697.00,4441.00,1.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
287,3,"Hafsa unstitched",cc009unstitched,"Casual Comfort collection - Hafsa design in unstitched size",unstitched,6204.69.00,3613.00,4429.00,11.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
288,3,"Juwayriyya XS",cc010xs,"Casual Comfort collection - Juwayriyya design in XS size",XS,6204.51.00,3576.00,4160.00,11.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
289,3,"Juwayriyya S",cc010s,"Casual Comfort collection - Juwayriyya design in S size",S,6204.59.00,3206.00,4491.00,13.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
290,3,"Juwayriyya M",cc010m,"Casual Comfort collection - Juwayriyya design in M size",M,6204.42.00,2589.00,4222.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
291,3,"Juwayriyya L",cc010l,"Casual Comfort collection - Juwayriyya design in L size",L,6204.59.00,3765.00,5396.00,13.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
292,3,"Juwayriyya XL",cc010xl,"Casual Comfort collection - Juwayriyya design in XL size",XL,6204.42.00,2909.00,4140.00,9.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
293,3,"Juwayriyya XXL",cc010xxl,"Casual Comfort collection - Juwayriyya design in XXL size",XXL,6204.43.00,2536.00,5806.00,8.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
294,3,"Juwayriyya unstitched",cc010unstitched,"Casual Comfort collection - Juwayriyya design in unstitched size",unstitched,6204.51.00,2570.00,5989.00,3.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
295,3,"Maymunah XS",cc011xs,"Casual Comfort collection - Maymunah design in XS size",XS,6204.31.00,3556.00,5090.00,8.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
296,3,"Maymunah S",cc011s,"Casual Comfort collection - Maymunah design in S size",S,6204.52.00,2644.00,4999.00,15.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
297,3,"Maymunah M",cc011m,"Casual Comfort collection - Maymunah design in M size",M,6204.52.00,2820.00,4792.00,17.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
298,3,"Maymunah L",cc011l,"Casual Comfort collection - Maymunah design in L size",L,6204.59.00,3194.00,4790.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
299,3,"Maymunah XL",cc011xl,"Casual Comfort collection - Maymunah design in XL size",XL,6204.62.00,2556.00,5263.00,2.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
300,3,"Maymunah XXL",cc011xxl,"Casual Comfort collection - Maymunah design in XXL size",XXL,6204.63.00,3748.00,5218.00,16.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
301,3,"Maymunah unstitched",cc011unstitched,"Casual Comfort collection - Maymunah design in unstitched size",unstitched,6204.63.00,2593.00,5968.00,6.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
302,3,"Zaynab XS",cc012xs,"Casual Comfort collection - Zaynab design in XS size",XS,6204.52.00,3034.00,4984.00,8.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
303,3,"Zaynab S",cc012s,"Casual Comfort collection - Zaynab design in S size",S,6204.51.00,3855.00,5922.00,15.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
304,3,"Zaynab M",cc012m,"Casual Comfort collection - Zaynab design in M size",M,6204.64.00,2548.00,4749.00,13.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
305,3,"Zaynab L",cc012l,"Casual Comfort collection - Zaynab design in L size",L,6204.49.00,3072.00,4245.00,18.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
306,3,"Zaynab XL",cc012xl,"Casual Comfort collection - Zaynab design in XL size",XL,6204.62.00,3071.00,4998.00,5.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
307,3,"Zaynab XXL",cc012xxl,"Casual Comfort collection - Zaynab design in XXL size",XXL,6204.49.00,2569.00,5935.00,11.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
308,3,"Zaynab unstitched",cc012unstitched,"Casual Comfort collection - Zaynab design in unstitched size",unstitched,6204.42.00,2832.00,5943.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
309,3,"Sawdah XS",cc013xs,"Casual Comfort collection - Sawdah design in XS size",XS,6204.51.00,3397.00,5217.00,7.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
310,3,"Sawdah S",cc013s,"Casual Comfort collection - Sawdah design in S size",S,6204.43.00,3814.00,4420.00,15.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
311,3,"Sawdah M",cc013m,"Casual Comfort collection - Sawdah design in M size",M,6204.61.00,3946.00,4532.00,9.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
312,3,"Sawdah L",cc013l,"Casual Comfort collection - Sawdah design in L size",L,6204.42.00,3598.00,4594.00,7.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
313,3,"Sawdah XL",cc013xl,"Casual Comfort collection - Sawdah design in XL size",XL,6204.62.00,2581.00,4722.00,11.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
314,3,"Sawdah XXL",cc013xxl,"Casual Comfort collection - Sawdah design in XXL size",XXL,6204.61.00,3746.00,4112.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
315,3,"Sawdah unstitched",cc013unstitched,"Casual Comfort collection - Sawdah design in unstitched size",unstitched,6204.31.00,2555.00,4982.00,13.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
316,3,"Ramlah XS",cc014xs,"Casual Comfort collection - Ramlah design in XS size",XS,6204.32.00,3397.00,4428.00,18.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
317,3,"Ramlah S",cc014s,"Casual Comfort collection - Ramlah design in S size",S,6204.42.00,3506.00,4715.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
318,3,"Ramlah M",cc014m,"Casual Comfort collection - Ramlah design in M size",M,6204.69.00,2614.00,4304.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
319,3,"Ramlah L",cc014l,"Casual Comfort collection - Ramlah design in L size",L,6204.51.00,2642.00,4752.00,15.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
320,3,"Ramlah XL",cc014xl,"Casual Comfort collection - Ramlah design in XL size",XL,6204.69.00,2957.00,5354.00,13.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
321,3,"Ramlah XXL",cc014xxl,"Casual Comfort collection - Ramlah design in XXL size",XXL,6204.52.00,3530.00,5708.00,12.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
322,3,"Ramlah unstitched",cc014unstitched,"Casual Comfort collection - Ramlah design in unstitched size",unstitched,6204.41.00,3264.00,4328.00,16.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
323,3,"Asma XS",cc015xs,"Casual Comfort collection - Asma design in XS size",XS,6204.61.00,2531.00,4651.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
324,3,"Asma S",cc015s,"Casual Comfort collection - Asma design in S size",S,6204.63.00,2839.00,4038.00,11.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
325,3,"Asma M",cc015m,"Casual Comfort collection - Asma design in M size",M,6204.52.00,2726.00,5725.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
326,3,"Asma L",cc015l,"Casual Comfort collection - Asma design in L size",L,6204.59.00,2503.00,5777.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
327,3,"Asma XL",cc015xl,"Casual Comfort collection - Asma design in XL size",XL,6204.69.00,3072.00,5518.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
328,3,"Asma XXL",cc015xxl,"Casual Comfort collection - Asma design in XXL size",XXL,6204.59.00,2741.00,4671.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
329,3,"Asma unstitched",cc015unstitched,"Casual Comfort collection - Asma design in unstitched size",unstitched,6204.59.00,3694.00,4799.00,16.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
330,3,"Ayesha XS",cc016xs,"Casual Comfort collection - Ayesha design in XS size",XS,6204.63.00,3048.00,4298.00,3.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
331,3,"Ayesha S",cc016s,"Casual Comfort collection - Ayesha design in S size",S,6204.43.00,3244.00,5649.00,16.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
332,3,"Ayesha M",cc016m,"Casual Comfort collection - Ayesha design in M size",M,6204.42.00,3381.00,4651.00,0.00,0,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
333,3,"Ayesha L",cc016l,"Casual Comfort collection - Ayesha design in L size",L,6204.69.00,3501.00,5671.00,8.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
334,3,"Ayesha XL",cc016xl,"Casual Comfort collection - Ayesha design in XL size",XL,6204.64.00,3422.00,4878.00,1.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
335,3,"Ayesha XXL",cc016xxl,"Casual Comfort collection - Ayesha design in XXL size",XXL,6204.69.00,3856.00,5518.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
336,3,"Ayesha unstitched",cc016unstitched,"Casual Comfort collection - Ayesha design in unstitched size",unstitched,6204.49.00,3547.00,4879.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
337,4,"Aisha XS",le001xs,"Luxury Elite collection - Aisha design in XS size",XS,6204.59.00,7096.00,10429.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
338,4,"Aisha S",le001s,"Luxury Elite collection - Aisha design in S size",S,6204.32.00,9556.00,14982.00,19.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
339,4,"Aisha M",le001m,"Luxury Elite collection - Aisha design in M size",M,6204.61.00,8774.00,14924.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
340,4,"Aisha L",le001l,"Luxury Elite collection - Aisha design in L size",L,6204.63.00,8624.00,12437.00,10.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
341,4,"Aisha XL",le001xl,"Luxury Elite collection - Aisha design in XL size",XL,6204.64.00,9779.00,10751.00,7.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
342,4,"Aisha XXL",le001xxl,"Luxury Elite collection - Aisha design in XXL size",XXL,6204.44.00,7366.00,13804.00,20.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
343,4,"Aisha unstitched",le001unstitched,"Luxury Elite collection - Aisha design in unstitched size",unstitched,6204.41.00,9608.00,14479.00,15.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
344,4,"Fatima XS",le002xs,"Luxury Elite collection - Fatima design in XS size",XS,6204.52.00,9054.00,14269.00,1.00,1,18.00,active,"2025-07-13 21:33:57","2025-07-13 21:33:57"
345,4,"Fatima S",le002s,"Luxury Elite collection - Fatima design in S size",S,6204.69.00,7252.00,10208.00,4.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
346,4,"Fatima M",le002m,"Luxury Elite collection - Fatima design in M size",M,6204.51.00,9342.00,14914.00,12.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
347,4,"Fatima L",le002l,"Luxury Elite collection - Fatima design in L size",L,6204.41.00,8314.00,14683.00,8.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
348,4,"Fatima XL",le002xl,"Luxury Elite collection - Fatima design in XL size",XL,6204.43.00,7782.00,10062.00,14.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
349,4,"Fatima XXL",le002xxl,"Luxury Elite collection - Fatima design in XXL size",XXL,6204.42.00,9751.00,14160.00,18.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
350,4,"Fatima unstitched",le002unstitched,"Luxury Elite collection - Fatima design in unstitched size",unstitched,6204.69.00,7613.00,12823.00,14.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
351,4,"Khadija XS",le003xs,"Luxury Elite collection - Khadija design in XS size",XS,6204.32.00,8563.00,10832.00,15.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
352,4,"Khadija S",le003s,"Luxury Elite collection - Khadija design in S size",S,6204.59.00,7593.00,13454.00,15.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
353,4,"Khadija M",le003m,"Luxury Elite collection - Khadija design in M size",M,6204.42.00,8458.00,13056.00,8.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
354,4,"Khadija L",le003l,"Luxury Elite collection - Khadija design in L size",L,6204.59.00,7984.00,11023.00,5.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
355,4,"Khadija XL",le003xl,"Luxury Elite collection - Khadija design in XL size",XL,6204.52.00,9362.00,11747.00,4.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
356,4,"Khadija XXL",le003xxl,"Luxury Elite collection - Khadija design in XXL size",XXL,6204.32.00,7324.00,14075.00,2.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
357,4,"Khadija unstitched",le003unstitched,"Luxury Elite collection - Khadija design in unstitched size",unstitched,6204.42.00,8308.00,12407.00,5.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
358,4,"Maryam XS",le004xs,"Luxury Elite collection - Maryam design in XS size",XS,6204.64.00,8124.00,11665.00,8.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
359,4,"Maryam S",le004s,"Luxury Elite collection - Maryam design in S size",S,6204.41.00,9439.00,11647.00,5.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
360,4,"Maryam M",le004m,"Luxury Elite collection - Maryam design in M size",M,6204.42.00,9244.00,14599.00,14.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
361,4,"Maryam L",le004l,"Luxury Elite collection - Maryam design in L size",L,6204.59.00,7318.00,13456.00,2.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
362,4,"Maryam XL",le004xl,"Luxury Elite collection - Maryam design in XL size",XL,6204.51.00,7890.00,11612.00,1.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
363,4,"Maryam XXL",le004xxl,"Luxury Elite collection - Maryam design in XXL size",XXL,6204.69.00,8297.00,11991.00,15.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
364,4,"Maryam unstitched",le004unstitched,"Luxury Elite collection - Maryam design in unstitched size",unstitched,6204.32.00,8735.00,10710.00,4.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
365,4,"Zainab XS",le005xs,"Luxury Elite collection - Zainab design in XS size",XS,6204.49.00,9787.00,12666.00,5.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
366,4,"Zainab S",le005s,"Luxury Elite collection - Zainab design in S size",S,6204.61.00,9421.00,13517.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
367,4,"Zainab M",le005m,"Luxury Elite collection - Zainab design in M size",M,6204.44.00,7680.00,13861.00,14.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
368,4,"Zainab L",le005l,"Luxury Elite collection - Zainab design in L size",L,6204.59.00,8561.00,12676.00,8.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
369,4,"Zainab XL",le005xl,"Luxury Elite collection - Zainab design in XL size",XL,6204.49.00,9138.00,14649.00,0.00,0,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
370,4,"Zainab XXL",le005xxl,"Luxury Elite collection - Zainab design in XXL size",XXL,6204.43.00,7562.00,13666.00,7.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
371,4,"Zainab unstitched",le005unstitched,"Luxury Elite collection - Zainab design in unstitched size",unstitched,6204.62.00,8779.00,13023.00,14.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
372,4,"Ruqayyah XS",le006xs,"Luxury Elite collection - Ruqayyah design in XS size",XS,6204.31.00,9350.00,14486.00,3.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
373,4,"Ruqayyah S",le006s,"Luxury Elite collection - Ruqayyah design in S size",S,6204.32.00,9551.00,13611.00,5.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
374,4,"Ruqayyah M",le006m,"Luxury Elite collection - Ruqayyah design in M size",M,6204.44.00,7794.00,14866.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
375,4,"Ruqayyah L",le006l,"Luxury Elite collection - Ruqayyah design in L size",L,6204.59.00,8831.00,14471.00,2.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
376,4,"Ruqayyah XL",le006xl,"Luxury Elite collection - Ruqayyah design in XL size",XL,6204.69.00,8778.00,11545.00,16.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
377,4,"Ruqayyah XXL",le006xxl,"Luxury Elite collection - Ruqayyah design in XXL size",XXL,6204.49.00,7778.00,14127.00,13.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
378,4,"Ruqayyah unstitched",le006unstitched,"Luxury Elite collection - Ruqayyah design in unstitched size",unstitched,6204.52.00,8200.00,14910.00,13.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
379,4,"Umm Kulthum XS",le007xs,"Luxury Elite collection - Umm Kulthum design in XS size",XS,6204.31.00,9932.00,13041.00,3.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
380,4,"Umm Kulthum S",le007s,"Luxury Elite collection - Umm Kulthum design in S size",S,6204.52.00,7353.00,13926.00,1.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
381,4,"Umm Kulthum M",le007m,"Luxury Elite collection - Umm Kulthum design in M size",M,6204.32.00,7865.00,11263.00,12.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
382,4,"Umm Kulthum L",le007l,"Luxury Elite collection - Umm Kulthum design in L size",L,6204.44.00,8918.00,11365.00,10.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
383,4,"Umm Kulthum XL",le007xl,"Luxury Elite collection - Umm Kulthum design in XL size",XL,6204.69.00,8277.00,11739.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
384,4,"Umm Kulthum XXL",le007xxl,"Luxury Elite collection - Umm Kulthum design in XXL size",XXL,6204.62.00,8635.00,13813.00,8.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
385,4,"Umm Kulthum unstitched",le007unstitched,"Luxury Elite collection - Umm Kulthum design in unstitched size",unstitched,6204.61.00,9116.00,14765.00,12.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
386,4,"Safiyyah XS",le008xs,"Luxury Elite collection - Safiyyah design in XS size",XS,6204.51.00,7110.00,11111.00,16.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
387,4,"Safiyyah S",le008s,"Luxury Elite collection - Safiyyah design in S size",S,6204.32.00,8078.00,13405.00,11.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
388,4,"Safiyyah M",le008m,"Luxury Elite collection - Safiyyah design in M size",M,6204.62.00,8615.00,12857.00,8.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
389,4,"Safiyyah L",le008l,"Luxury Elite collection - Safiyyah design in L size",L,6204.63.00,7517.00,12621.00,3.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
390,4,"Safiyyah XL",le008xl,"Luxury Elite collection - Safiyyah design in XL size",XL,6204.31.00,8061.00,10648.00,9.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
391,4,"Safiyyah XXL",le008xxl,"Luxury Elite collection - Safiyyah design in XXL size",XXL,6204.44.00,8189.00,12088.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
392,4,"Safiyyah unstitched",le008unstitched,"Luxury Elite collection - Safiyyah design in unstitched size",unstitched,6204.63.00,8473.00,13919.00,5.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
393,4,"Hafsa XS",le009xs,"Luxury Elite collection - Hafsa design in XS size",XS,6204.63.00,9416.00,14853.00,2.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
394,4,"Hafsa S",le009s,"Luxury Elite collection - Hafsa design in S size",S,6204.42.00,8076.00,14637.00,0.00,0,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
395,4,"Hafsa M",le009m,"Luxury Elite collection - Hafsa design in M size",M,6204.61.00,8552.00,12360.00,14.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
396,4,"Hafsa L",le009l,"Luxury Elite collection - Hafsa design in L size",L,6204.63.00,7290.00,14127.00,8.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
397,4,"Hafsa XL",le009xl,"Luxury Elite collection - Hafsa design in XL size",XL,6204.51.00,9773.00,10634.00,13.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
398,4,"Hafsa XXL",le009xxl,"Luxury Elite collection - Hafsa design in XXL size",XXL,6204.52.00,8024.00,10122.00,7.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
399,4,"Hafsa unstitched",le009unstitched,"Luxury Elite collection - Hafsa design in unstitched size",unstitched,6204.51.00,7888.00,10751.00,16.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
400,4,"Juwayriyya XS",le010xs,"Luxury Elite collection - Juwayriyya design in XS size",XS,6204.62.00,7394.00,14258.00,4.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
401,4,"Juwayriyya S",le010s,"Luxury Elite collection - Juwayriyya design in S size",S,6204.64.00,7409.00,11067.00,3.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
402,4,"Juwayriyya M",le010m,"Luxury Elite collection - Juwayriyya design in M size",M,6204.62.00,8950.00,10854.00,16.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
403,4,"Juwayriyya L",le010l,"Luxury Elite collection - Juwayriyya design in L size",L,6204.49.00,8648.00,11746.00,5.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
404,4,"Juwayriyya XL",le010xl,"Luxury Elite collection - Juwayriyya design in XL size",XL,6204.49.00,7943.00,11990.00,13.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
405,4,"Juwayriyya XXL",le010xxl,"Luxury Elite collection - Juwayriyya design in XXL size",XXL,6204.42.00,7361.00,10483.00,16.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
406,4,"Juwayriyya unstitched",le010unstitched,"Luxury Elite collection - Juwayriyya design in unstitched size",unstitched,6204.51.00,7778.00,14286.00,10.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
407,4,"Maymunah XS",le011xs,"Luxury Elite collection - Maymunah design in XS size",XS,6204.42.00,7863.00,13286.00,6.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
408,4,"Maymunah S",le011s,"Luxury Elite collection - Maymunah design in S size",S,6204.63.00,8631.00,10999.00,7.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
409,4,"Maymunah M",le011m,"Luxury Elite collection - Maymunah design in M size",M,6204.42.00,9578.00,10475.00,3.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
410,4,"Maymunah L",le011l,"Luxury Elite collection - Maymunah design in L size",L,6204.62.00,9902.00,12196.00,8.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
411,4,"Maymunah XL",le011xl,"Luxury Elite collection - Maymunah design in XL size",XL,6204.42.00,8335.00,12963.00,20.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
412,4,"Maymunah XXL",le011xxl,"Luxury Elite collection - Maymunah design in XXL size",XXL,6204.32.00,7206.00,11904.00,16.00,1,18.00,active,"2025-07-13 21:33:58","2025-07-13 21:33:58"
